population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,5.510305178477518,5.87030596999721,5.203656585540158
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,6.319089507562656,6.670385159382422,5.993630387535951
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,9.612080475410702,10.891143374182395,8.031705130444198
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,20.12622763525751,24.774491689368023,16.896806896274498
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,16.451603338636637,17.71084268898206,15.352830590678744
1,All Population,1,Deaths,42,Central Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,6.814905659229661,7.135085254708453,6.535608852704953
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,12.329587173974245,13.273354227879661,11.313766304316637
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,13.058338801181176,17.493771807172106,9.98967954721159
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,12.777031133938367,13.321167650698243,12.23525225357563
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2001,1.7551220577573086,2.1527343469958256,1.4727953560815248
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,89.29625591473246,94.16854431158693,83.93166065315789
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,2.196217107798152,3.1463980946467727,1.4424491262910355
1,All Population,1,Deaths,367,Monaco,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,18.121260100568993,24.73128117429578,12.792652687164047
1,All Population,1,Deaths,46,Croatia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,19.81999954688428,21.071824046502265,18.626633500230586
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,14.310470486780464,15.340876644728276,13.345003024015325
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,19.042743169203945,20.2758679627405,17.87908268657412
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,20.31456325128168,21.67956352156641,18.974976638299534
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,18.405809464132595,19.543744697426114,17.057903886359306
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,1.7989559864736187,2.2708885681660793,1.4304598317624435
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,2.218276765181449,3.276289157179549,1.4508406797996571
1,All Population,1,Deaths,80,France,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,20.611861536832972,21.76614246627537,19.418629564512152
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,2.200775409212448,3.258741190648999,1.4334726569509328
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,15.903339046340783,16.66128172538961,15.191424114214776
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,12.572990657452626,16.67556288453795,9.262715108200373
1,All Population,1,Deaths,80,France,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,7.620777436607161,8.0892936148133,7.158196941149026
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,13.484838658451459,15.28279547155962,11.788679110662116
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,29.240895706203386,31.041235168153797,27.767177443490308
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,4.62054759838847,4.917446307785088,4.312699541683107
1,All Population,1,Deaths,80,France,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,18.942909027859038,19.803242107892117,17.929471691166512
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,6.670723274580866,7.128223613570123,6.163771542977805
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,973,Substance use disorders,3,Rate,2001,2.6160201757000774,2.8458831679874916,2.3950887539228005
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,15.811187445803016,16.951276422506076,14.593963226065947
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,9.622550681453445,10.38398967427957,8.89795274905006
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,6.834314615047371,8.863649400371578,5.446639834444817
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,31.64572648017501,33.45767220875244,29.732126061143717
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,21.226008222656365,22.384854107220782,19.990056389993285
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,21.757944781205588,23.76115497992136,20.246036511881414
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,20.23495387400707,24.582472387884305,16.7483927876086
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,3.358895504927309,3.656061890581492,3.0577191321854804
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,8.586862941388222,8.959711727165729,8.153618317368442
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,5.750272173687944,5.9618270911021325,5.5102413265697185
1,All Population,1,Deaths,60,Lithuania,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,18.89940439446783,20.22892263817063,17.71803639950323
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,1.804413815785517,2.3035396724008157,1.386778711092505
1,All Population,1,Deaths,45,Bulgaria,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,2.27358473962972,2.5225769169012806,2.0514141438231457
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,4.523640445977959,4.85719264113684,4.201050713427781
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2001,5.443207871410003,6.13320814716348,4.728129143823078
1,All Population,1,Deaths,80,France,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,18.502889752430704,19.430462247515976,17.481118697766107
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,5.446230103120804,6.237357575204361,4.769656930916983
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,15.044766436024462,15.831081795489977,14.389528928922287
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,6.546005729675743,6.85621561216828,6.2165040082555425
1,All Population,1,Deaths,61,Republic of Moldova,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,31.21483839264032,33.352112866471145,29.05451657659832
1,All Population,1,Deaths,80,France,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,20.509960794480527,21.692021412495144,19.44043389211371
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,26.59284270152197,30.829638254633792,23.254225803725717
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,12.899634779121012,14.340518388156452,11.518056413069962
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,10.959468464756348,12.982370855000683,9.405559232432644
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,17.837338711505527,19.031737637790897,16.748873840016373
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,13.027141909274455,13.687848601673869,12.418082510861383
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,16.457082774587235,17.31820498531388,15.694849726804716
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,3.9345528956532054,5.788682474425886,2.6589334137584824
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,17.717404034455043,18.993751190380554,16.583366546926023
1,All Population,1,Deaths,42,Central Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2011,19.062273877683037,20.11233468372888,18.076608564954263
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2011,5.978824985672185,6.258668757360551,5.6910008656055515
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,1.7147428434231835,2.246741264497195,1.3539697452727983
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,4.5548541817622406,4.857597815171923,4.278465441086013
1,All Population,1,Deaths,396,San Marino,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,0.3268632428181088,0.47453557131249036,0.22666111710690195
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,8.680418365758314,9.106821810929791,8.252289642662873
1,All Population,1,Deaths,48,Hungary,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,28.04875552042439,29.79715612080638,26.708543313822616
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,12.995134119728172,17.95276335792678,9.816992694489494
1,All Population,1,Deaths,367,Monaco,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,0.29346775117971063,0.40621112743263976,0.2030189133932347
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,44.68625396305931,47.682102516387495,42.06193525538718
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,4.67137366350583,4.963116765387633,4.3437376408890955
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,4.87997634880346,5.2330800509988205,4.557679077632782
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,87.6313022015218,92.59343531516987,82.59344516673266
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,2.273929317185679,3.2156887164145878,1.5345124785843063
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,10.184455732519533,11.04427040046864,9.44969042351
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,3.4734009168220976,3.7958561625042897,3.1455803447119757
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,6.8261434843513085,8.74282979912464,5.3858001910103575
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,9.159678632180201,9.743418695959889,8.509938005940928
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,33.495473174254286,35.240626938808894,31.503333247087145
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,16.04514249056508,17.363874101985104,14.882642720798643
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,11.84977495276598,12.566651080194474,11.039559902537718
1,All Population,1,Deaths,396,San Marino,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,9.033042928247589,12.264081446200828,6.57108497761176
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,21.772313995909794,23.582547796830504,20.212915984101446
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,9.26392983204767,9.880612939967692,8.661558998126525
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,17.577946528183492,18.840536947124395,16.4510734905805
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,19.485717274139983,20.76982514228671,18.150262686351883
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,1.806664411822818,2.3600348745940027,1.3560360227338528
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,13.785540915881967,16.65944071672581,11.862587904496971
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,5.290220439387694,5.612491953596663,5.019899604999494
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,5.831577090992173,6.060827925820833,5.600136719804548
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,8.78442728127428,9.2536899047988,8.367853793310395
1,All Population,1,Deaths,47,Czechia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,4.346009992683108,4.684867231646976,3.9931527552304624
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,27.55823159030186,29.215756493933156,25.986370351784586
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,6.085834056506858,6.986737944496815,5.237091452725031
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,1.7740130303043344,2.170635817779924,1.485782654554613
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,7.543397905128284,7.949728843730833,7.192845618301169
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,2.054441226088159,2.6667873021681086,1.5522097193374644
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,1.7411429918049095,2.234731802506215,1.3582203789385283
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,4.686232740072186,5.0239823525914336,4.359512398975576
1,All Population,1,Deaths,45,Bulgaria,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,16.74484963256238,18.29305937335427,15.53419939591002
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,5.921865154989655,6.325447614616029,5.532769060234739
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,5.0513862901682725,5.404327356408422,4.702263538612811
1,All Population,1,Deaths,42,Central Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2011,6.689764515286863,6.973499407901368,6.4168227086695175
1,All Population,1,Deaths,46,Croatia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,8.039136653930894,8.754482628171242,7.3301100855496175
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,19.533683343207073,23.5184698532131,15.899283436380388
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,21.76427872526332,22.98420290121903,20.41293849352808
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,9.300152591348155,9.893777676655779,8.65889831496646
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,6.663488792365001,8.305831191728036,5.154386540652222
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,14.356262566105965,15.326801467430744,13.393959435820745
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2002,17.119717852079727,18.027004619396738,16.272460794515997
1,All Population,1,Deaths,80,France,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,7.588461908300931,7.9821172787655925,7.061526024852036
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,12.891730840024294,14.552932745333095,11.22380435961534
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,5.542946300475618,6.464570340466437,4.775282606120478
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,17.862392995465257,19.12459965732599,16.689389455459875
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,46.30587910092538,49.5902412071851,43.464667622583676
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,8.897982512047077,9.332879114919463,8.450965168990555
1,All Population,1,Deaths,56,Eastern Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,57.50981708589753,60.96529932093417,54.328562538647525
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,3.2002131882367983,3.4561293790157395,2.9177400452221285
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,12.758717838397287,14.198909323628962,11.418286027203175
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,1.533493191016745,1.9156202193703185,1.170855577949802
1,All Population,1,Deaths,396,San Marino,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,0.3182684506281407,0.4467734119254251,0.2177568823767475
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,10.674931764070582,11.482058701886348,9.803222021911273
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,1.7899889258894812,2.2954191311743393,1.34677606098442
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2012,6.0068213717415935,6.271717102212038,5.695209168062068
1,All Population,1,Deaths,42,Central Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2012,18.80502880975007,19.84360108993009,17.790928390788004
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2011,12.742758076541088,13.37351483467377,12.177460197345075
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,12.945724183216383,14.362645979038943,11.628139005217927
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,4.677620925505186,4.986903149295284,4.367757479322977
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,25.819658057370336,30.017588876215477,22.873920302915792
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,5.369069839070541,6.091335923739769,4.670533950654802
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,10.847778905344299,12.94100220220804,9.235938085007497
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,18.768662195439347,20.037563144454182,17.60550733188837
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,11.66914210193274,13.37445905478507,10.069812384322194
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,13.482913976810098,16.36878905760758,11.666759032723911
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,1.7745943136085065,2.265315247495444,1.3399578507465992
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,6.133683014816512,7.000642450886129,5.313824194872014
1,All Population,1,Deaths,56,Eastern Europe,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,40.790159182181895,43.35817236273833,38.35229912928133
1,All Population,1,Deaths,95,United Kingdom,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,10.504198488738018,11.413603586382155,9.73882640749794
1,All Population,1,Deaths,46,Croatia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,8.095404816333998,8.776493532365967,7.459347246205076
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,8.612055012704161,8.991851736777186,8.183233011962527
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2007,6.974217782131112,9.378642103651456,5.504327599741191
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,21.293580193007106,23.054649120003546,19.285475644326798
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2003,19.819447065890028,21.059066046966127,18.50929673968681
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,21.59978444020089,25.513167534922193,17.91330226495366
1,All Population,1,Deaths,77,Cyprus,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,2.02707905469789,2.6621730736094755,1.5293862657920718
1,All Population,1,Deaths,85,Israel,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,1.9001551434331811,2.1336904946690898,1.6745711004466346
1,All Population,1,Deaths,81,Germany,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,15.711823672159554,16.662022252623576,14.652653736599412
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,5.876402314579824,6.276535167079818,5.492665560756271
1,All Population,1,Deaths,46,Croatia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,19.89776344399643,21.18170394080858,18.787946560600915
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,973,Substance use disorders,3,Rate,2008,1.7870989749488981,2.277554674536292,1.3671261959370549
1,All Population,1,Deaths,367,Monaco,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,18.240009490045644,24.47232362856146,12.677110318181278
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2001,5.371377825983256,5.83165619680052,4.930051607013976
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,5.4545228342025,5.964244025005488,4.944841886213494
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,5.155707052816721,5.6065323334651564,4.7272857554271495
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,973,Substance use disorders,3,Rate,2007,7.0861326341617,7.5078410954595,6.760849959880919
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,973,Substance use disorders,3,Rate,2006,6.787068001651414,7.199021792770158,6.457784144584768
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,6.687591050061098,7.109832987280238,6.34153619824954
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2001,16.88686040181003,17.55634289514971,16.272324408582485
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,12.399728598462657,16.4415458897807,9.233215980936565
1,All Population,1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,973,Substance use disorders,3,Rate,2009,3.882615686417778,5.682962624795281,2.6460356980070503
1,All Population,1,Deaths,80,France,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,7.638721337512895,8.091558781508809,7.136262462771126
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,46.19948984709671,49.539607337077285,42.970064791425294
1,All Population,1,Deaths,80,France,3,Both,22,All ages,973,Substance use disorders,3,Rate,2004,7.346268013033201,7.771408950785483,6.885564230854811
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,13.430038839474742,14.21069319482707,12.679683986212769
1,All Population,1,Deaths,50,Montenegro,3,Both,22,All ages,973,Substance use disorders,3,Rate,2010,1.8052924775363324,2.3543361729199948,1.340375828361853
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,46.941783932389114,49.62131588388399,44.42527914954306
1,All Population,1,Deaths,49,North Macedonia,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,11.326364615733459,13.168624936031593,9.600961226717628
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,6.754098974112008,7.040584854558967,6.444438144259746
1,All Population,1,Deaths,73,Western Europe,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2005,13.205985872541444,13.685602217782886,12.639726267842535
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2008,15.15210906532428,16.25715738783307,14.011332140913902
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,15.704746783217058,16.43478003893752,15.022116412348913
1,All Population,1,Deaths,82,Greece,3,Both,22,All ages,973,Substance use disorders,3,Rate,2002,3.13126560070245,3.4514003357012304,2.8105885454791317
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,14.95902595333853,15.953646574655151,13.94829712864124
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2009,21.986368534297554,23.860917383226674,19.7638973658914
1,All Population,1,Deaths,86,Italy,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2004,8.401827926065387,9.177040411347111,7.695534988428639
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,973,Substance use disorders,3,Rate,2005,7.6704380564962085,8.626947598764476,6.755498514086642
1,All Population,1,Deaths,84,Ireland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2010,13.097597200261726,13.884097098142632,12.260659004496256
1,All Population,1,Deaths,83,Iceland,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,2006,12.584589180119146,14.094556517040957,11.220992946327787
